liga,name,posicao_projeto,idade,current_club_name,country_of_citizenship,dados_completos,partidas_jogadas,minutos_jogados,gols,assistencias,gols_90,assistencias_90,finalizacoes_alvo_90,cruzamentos_90,desarmes_90,interceptacoes_90,gols_90_norm,assistencias_90_norm,finalizacoes_alvo_90_norm,cruzamentos_90_norm,desarmes_90_norm,interceptacoes_90_norm,market_value_in_eur,score
premier_league,Bart Verbruggen,Goleiro,23.0,Brighton and Hove Albion Football Club,Netherlands,True,95.0,8550.0,0,1,0.0,0.0105263157894736,0.0,0.0,0.0263157894736842,0.0,0.0,0.0156920077972709,0.0,0.0,0.0052631578947368,0.0,40000000.0,0.5679012345679012
premier_league,Abdukodir Khusanov,Zagueiro,22.0,Manchester City Football Club,Uzbekistan,True,27.0,1933.0,0,0,0.0,0.0,0.0628930817610062,0.1886792452830188,1.2578616352201255,1.8238993710691824,0.0,0.0,0.0197663971248876,0.017724413950829,0.2515723270440251,0.6963979416809606,50000000.0,2.369925671812464
premier_league,Levi Colwill,Zagueiro,23.0,Chelsea Football Club,England,True,78.0,6393.0,3,4,0.0422336931018301,0.0563115908024401,0.0,0.4,0.8,2.0,0.0401689347724073,0.0839459825851191,0.0,0.0375757575757575,0.16,0.7636363636363637,50000000.0,2.309090909090909
premier_league,Hugo Bueno,Lateral,23.0,Wolverhampton Wanderers Football Club,Spain,True,78.0,4413.0,1,3,0.0203942895989123,0.0611828687967369,0.2281368821292775,6.311787072243346,1.3307984790874523,1.254752851711027,0.0193972354407432,0.0912077951506911,0.0717001629549158,0.5929254522410417,0.2661596958174905,0.4790874524714829,12000000.0,1.634426190600956
premier_league,Oliver Scarles,Lateral,20.0,West Ham United Football Club,England,True,28.0,1323.0,0,1,0.0,0.0680272108843537,0.0,4.794520547945206,2.602739726027397,1.7808219178082192,0.0,0.1014109347442681,0.0,0.4503943545039436,0.5205479452054795,0.6799501867995019,10000000.0,1.624158523701903
premier_league,Soungoutou Magassa,Volante,22.0,West Ham United Football Club,France,True,22.0,979.0,1,0,0.0919305413687436,0.0,0.18348623853211,0.8256880733944953,2.110091743119266,1.5596330275229358,0.0874361593462717,0.0,0.0576671035386631,0.0775646371976647,0.4220183486238532,0.5954962468723937,17000000.0,2.0787472706656294
premier_league,Rayan Cherki,Meia,22.0,Manchester City Football Club,France,True,33.0,1786.0,4,12,0.2015677491601343,0.604703247480403,0.6565656565656566,4.040404040404041,0.8080808080808081,0.3535353535353535,0.1917133258678611,0.9014557670772676,0.2063492063492063,0.3795531068258341,0.1616161616161616,0.1349862258953168,90000000.0,3.467347059793359
premier_league,Morgan Rogers,Meia,23.0,Aston Villa Football Club,England,True,85.0,7057.0,21,19,0.2678191866232109,0.2423125974210004,0.8791208791208791,1.4010989010989012,0.6318681318681318,0.3571428571428571,0.2547258041660762,0.3612252609701951,0.2762951334379905,0.1316183816183816,0.1263736263736263,0.1363636363636363,90000000.0,1.7247457728611193
premier_league,Wilfried Gnonto,Ponta,22.0,Leeds United Association Football Club,Italy,True,47.0,1875.0,2,7,0.096,0.336,0.0,3.333333333333333,2.1666666666666665,0.5,0.0913066666666666,0.5008888888888889,0.0,0.3131313131313131,0.4333333333333333,0.1909090909090909,16000000.0,2.08971797979798
premier_league,Savinho,Ponta,22.0,Manchester City Football Club,Brazil,True,53.0,2593.0,2,12,0.069417662938681,0.4165059776320864,0.0,0.0,0.0,0.0,0.0660239105283455,0.620902429618203,0.0,0.0,0.0,0.0,35000000.0,2.0607790204396457
premier_league,Benjamin Sesko,Centroavante,23.0,Manchester United Football Club,Slovenia,True,30.0,1637.0,11,1,0.6047648136835675,0.0549786194257788,1.8579234972677596,0.1092896174863388,0.1639344262295081,0.1639344262295081,0.575198533903482,0.0819588678476888,0.5839188134270101,0.0102666004305348,0.0327868852459016,0.0625931445603576,75000000.0,3.550590630315637
