player_id,name,date_of_birth,idade,position,sub_position,foot,height_in_cm,country_of_citizenship,current_club_name,market_value_in_eur,highest_market_value_in_eur,partidas_jogadas,minutos_jogados,gols,assistencias,posicao_projeto,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY_x,Performance_CrdR_x,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_CrdY_y,Performance_CrdR_y,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG
1004486,Mathys de Carvalho,2005-05-01,21.0,Midfield,Defensive Midfield,right,183.0,Portugal,Olympique Lyonnais,3000000.0,4000000.0,11,290,0,0,Volante,Mathys De Carvalho,FRA,MF,20,2005,11,3,295,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,7,2,28.6,2.14,0.61,0.0,0.0,0,0,1,0,0,2,5,0,2,4,6,,,0
1004619,Dehmaine Tabibou,2005-04-17,21.0,Midfield,Central Midfield,left,183.0,France,Football Club de Nantes,5000000.0,5000000.0,38,1336,1,0,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005240,Christian Mawissa,2005-04-18,21.0,Defender,Centre-Back,left,184.0,France,Association sportive de Monaco Football Club,15000000.0,15000000.0,59,3906,2,0,Zagueiro,Christian Mawissa,FRA,"DF,MF",20,2005,18,13,1191,13.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0,2,1,50.0,0.15,0.08,0.0,0.0,0,0,4,0,0,12,12,0,5,15,25,,,0
1009596,Junior Diaz,2003-07-23,22.0,Defender,Centre-Back,right,193.0,Cote d'Ivoire,Stade brestois 29,6000000.0,6000000.0,20,1560,0,1,Zagueiro,Junior Diaz,CIV,DF,22,2003,20,17,1562,17.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0,7,1,14.3,0.4,0.06,0.0,0.0,0,0,4,0,0,8,11,0,1,25,18,,,0
1010854,Mathis Amougou,2006-01-18,20.0,Midfield,Central Midfield,right,177.0,France,Racing Club de Strasbourg Alsace,9000000.0,10000000.0,29,1263,0,0,Meia,Mathis Amougou,FRA,MF,19,2006,12,4,409,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,3,2,66.7,0.66,0.44,0.0,0.0,0,0,1,0,0,4,4,0,2,2,11,,,0
1011200,Junior Mwanga,2003-05-11,23.0,Midfield,Defensive Midfield,both,184.0,France,Racing Club de Strasbourg Alsace,6000000.0,7000000.0,61,4343,3,4,Volante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016015,Ngal'ayel Mukau,2004-11-03,21.0,Midfield,Defensive Midfield,left,186.0,DR Congo,Lille Olympique Sporting Club,15000000.0,15000000.0,52,2733,1,1,Volante,Ngal'Ayel Mukau,COD,MF,20,2004,30,19,1534,17.0,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,1,20,5,25.0,1.17,0.29,0.05,0.2,0,0,3,0,0,27,23,4,5,14,18,,,0
1019950,Théo Chennahi,2005-02-06,21.0,Midfield,Central Midfield,right,182.0,France,Montpellier HSC,,,4,180,0,0,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020191,Ismaëlo Ganiou,2005-03-14,21.0,Defender,Centre-Back,right,182.0,France,Racing Club de Lens,20000000.0,20000000.0,23,2014,3,0,Zagueiro,Ismaëlo Ganiou,FRA,DF,20,2005,23,22,2014,22.4,3,0,3,3,0,0,4,1,0.13,0.0,0.13,0.13,0.13,3,22,4,18.2,0.98,0.18,0.14,0.75,0,0,4,1,1,25,22,0,17,29,27,,,0
1038308,Michel Mboula,2003-04-30,23.0,Defender,Centre-Back,left,185.0,Gabon,Football Club de Metz,900000.0,1200000.0,14,746,0,0,Zagueiro,Michel Mboula,GAB,"DF,MF",22,2003,14,10,746,8.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,1,50.0,0.24,0.12,0.0,0.0,0,0,2,0,0,9,11,0,8,15,10,,,1
1044893,Yaya Fofana,2004-06-12,22.0,Midfield,Central Midfield,right,180.0,Cote d'Ivoire,Stade Reims,150000.0,150000.0,16,666,1,1,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047097,Yoram Zague,2006-05-15,20.0,Defender,Right-Back,right,168.0,France,Paris Saint-Germain Football Club,2500000.0,2500000.0,9,555,1,0,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053208,Quentin Ndjantou,2007-07-23,18.0,Attack,Left Winger,right,182.0,France,Paris Saint-Germain Football Club,8000000.0,8000000.0,10,354,1,1,Ponta,Quentin Ndjantou,FRA,MF,18,2007,10,3,360,4.0,1,1,2,1,0,0,1,0,0.25,0.25,0.5,0.25,0.5,1,9,3,33.3,2.25,0.75,0.11,0.33,0,0,1,0,0,7,2,0,4,2,1,,,0
1064871,Joaquín Panichelli,2002-10-07,23.0,Attack,Centre-Forward,right,190.0,Argentina,Racing Club de Strasbourg Alsace,35000000.0,35000000.0,27,2196,16,1,Centroavante,Joaquín Panichelli,ARG,FW,22,2002,27,24,2193,24.4,16,1,17,11,5,6,3,0,0.66,0.04,0.7,0.45,0.49,16,58,31,53.4,2.38,1.27,0.19,0.35,5,6,3,0,0,43,44,14,0,13,10,,,0
1068110,Rabby Nzingoula,2005-11-25,20.0,Midfield,Defensive Midfield,right,183.0,France,Montpellier HSC,2000000.0,2500000.0,33,1826,1,1,Volante,Rabby Nzingoula,FRA,MF,19,2005,4,0,51,0.6,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1.76,0.0,0.0,,0,0,0,1,0,3,2,0,2,1,1,,,0
1071596,Dro Fernández,2008-01-12,18.0,Midfield,Attacking Midfield,right,180.0,Spain,Paris Saint-Germain Football Club,10000000.0,10000000.0,12,682,1,0,Meia,Dro Fernández,ESP,MF,17,2008,12,7,682,7.6,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,1,9,3,33.3,1.19,0.4,0.11,0.33,0,0,0,0,0,8,12,0,4,9,5,,,0
1071956,Emmanuel Biumla,2005-05-08,21.0,Defender,Centre-Back,right,185.0,France,Angers Sporting Club de l'Ouest,2500000.0,4000000.0,26,1717,1,0,Zagueiro,Emmanuel Biumla,FRA,DF,20,2005,9,3,387,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.47,0.0,0.0,,0,0,0,0,0,8,6,0,1,2,5,,,0
1074628,Arthur Avom,2004-12-15,21.0,Midfield,Central Midfield,right,173.0,Cameroon,Football Club Lorient-Bretagne Sud,20000000.0,20000000.0,31,2115,2,1,Meia,Arthur Avom,CMR,MF,20,2004,31,22,2119,23.5,2,1,3,2,0,0,3,0,0.08,0.04,0.13,0.08,0.13,2,21,6,28.6,0.89,0.25,0.1,0.33,0,0,3,0,0,23,38,0,45,28,31,,,1
1075575,Marius Courcoul,2007-01-01,19.0,Midfield,Defensive Midfield,right,182.0,France,Angers Sporting Club de l'Ouest,2500000.0,2500000.0,26,668,0,0,Volante,Marius Courcoul,FRA,MF,18,2007,18,3,374,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,1,50.0,0.48,0.24,0.0,0.0,0,0,0,0,0,6,3,0,0,3,9,,,0
1075583,Seny Koumbassa,2007-06-20,19.0,Defender,Centre-Back,right,194.0,France,Toulouse Football Club,5000000.0,5000000.0,9,441,1,0,Zagueiro,Seny Koumbassa,FRA,DF,18,2007,9,4,444,4.9,1,0,1,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,1,3,1,33.3,0.61,0.2,0.33,1.0,0,0,0,0,0,1,0,0,0,4,6,,,0
1078326,Noah Edjouma,2005-10-04,20.0,Attack,Right Winger,left,182.0,France,Lille Olympique Sporting Club,5000000.0,5000000.0,25,502,2,0,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081219,Othmane Maamma,2005-10-06,20.0,Attack,Right Winger,both,182.0,Morocco,Montpellier HSC,300000.0,300000.0,14,415,2,1,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088199,Arsène Kouassi,2004-01-02,22.0,Defender,Left-Back,left,178.0,Burkina Faso,Football Club Lorient-Bretagne Sud,15000000.0,15000000.0,31,2612,2,8,Lateral,Arsène Kouassi,BFA,MF,20,2004,31,30,2605,28.9,2,6,8,2,0,0,4,0,0.07,0.21,0.28,0.07,0.28,2,9,5,55.6,0.31,0.17,0.22,0.4,0,0,4,0,0,15,53,10,119,24,18,,,0
1091353,Telli Siwe,2004-12-14,21.0,Defender,Centre-Back,right,185.0,France,Association de la Jeunesse auxerroise,1000000.0,1000000.0,4,315,0,0,Zagueiro,Telli Siwe,FRA,DF,20,2004,4,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,1,50.0,0.57,0.29,0.0,0.0,0,0,0,0,0,3,0,0,0,5,4,,,0
1093482,Nicolas Pays,2003-07-07,23.0,Attack,Right Winger,left,177.0,France,Montpellier HSC,700000.0,700000.0,9,445,0,0,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096744,Lanroy Machine,2005-10-13,20.0,Attack,Centre-Forward,right,183.0,France,Angers Sporting Club de l'Ouest,1500000.0,1500000.0,24,512,1,0,Centroavante,Lanroy Machine,FRA,FW,19,2005,22,3,519,5.8,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,1,15,4,26.7,2.6,0.69,0.07,0.25,0,0,1,0,0,9,5,4,5,0,4,,,0
1097113,Kaïl Boudache,2006-06-15,20.0,Attack,Right Winger,left,,France,Olympique Gymnaste Club Nice Côte d'Azur,5000000.0,5000000.0,13,528,1,0,Ponta,Kaïl Boudache,FRA,"MF,FW",19,2006,13,3,531,5.9,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,1,13,2,15.4,2.2,0.34,0.08,0.5,0,0,1,0,0,5,4,0,8,6,9,,,0
1097139,Ayyoub Bouaddi,2007-10-02,18.0,Midfield,Central Midfield,right,185.0,Morocco,Lille Olympique Sporting Club,50000000.0,50000000.0,63,3603,0,2,Meia,Ayyoub Bouaddi,MAR,MF,17,2007,30,28,2321,25.8,0,1,1,0,0,0,7,1,0.0,0.04,0.04,0.0,0.04,0,16,5,31.3,0.62,0.19,0.0,0.0,0,0,7,1,0,37,24,0,20,27,40,,,0
1099726,Papa Amadou Diallo,2004-06-25,22.0,Attack,Left Winger,right,182.0,Senegal,Football Club de Metz,1000000.0,1000000.0,16,890,2,1,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103652,Marius Louër,2007-03-11,19.0,Defender,Right-Back,right,181.0,France,Angers Sporting Club de l'Ouest,2000000.0,2000000.0,9,541,0,0,Lateral,Marius Louer,FRA,DF,18,2007,9,6,543,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,1,0,0,7,3,0,9,2,16,,,1
1103958,Prosper Peter,2007-08-09,18.0,Attack,Centre-Forward,right,188.0,France,Angers Sporting Club de l'Ouest,15000000.0,15000000.0,31,1291,5,0,Centroavante,Prosper Peter,NGA,FW,17,2007,29,14,1273,14.1,5,0,5,5,0,0,0,0,0.35,0.0,0.35,0.35,0.35,5,23,14,60.9,1.63,0.99,0.22,0.36,0,0,0,0,0,30,30,15,0,4,3,,,0
1111777,Sadibou Sané,2004-06-10,22.0,Defender,Centre-Back,right,184.0,Senegal,Football Club de Metz,7000000.0,7000000.0,37,2783,2,1,Zagueiro,Sadibou Sané,SEN,DF,21,2004,23,22,1940,21.6,2,1,3,2,0,0,5,2,0.09,0.05,0.14,0.09,0.14,2,6,2,33.3,0.28,0.09,0.33,1.0,0,0,5,2,0,22,15,0,4,39,34,,,1
1113451,Kojo Peprah Oppong,2004-06-04,22.0,Defender,Centre-Back,right,185.0,Ghana,Olympique Gymnaste Club Nice Côte d'Azur,10000000.0,10000000.0,29,2429,1,0,Zagueiro,Kojo Peprah Oppong,GHA,DF,21,2004,29,28,2425,26.9,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,1,10,3,30.0,0.37,0.11,0.1,0.33,0,0,4,0,0,31,30,1,5,30,28,,,0
1119453,Herba Guirassy,2006-08-29,19.0,Attack,Left Winger,right,186.0,France,Football Club de Nantes,7000000.0,8000000.0,39,1156,4,1,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119456,Louis Leroux,2006-01-23,20.0,Midfield,Attacking Midfield,left,184.0,France,Football Club de Nantes,10000000.0,12000000.0,39,2257,3,2,Meia,Louis Leroux,FRA,"MF,DF",19,2006,23,16,1441,16.0,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,1,15,3,20.0,0.94,0.19,0.07,0.33,0,0,2,0,0,12,14,1,30,5,23,,,0
1119881,Enzo Koffi,2006-03-04,20.0,Defender,Left-Back,left,183.0,France,Le Havre Athletic Club,1800000.0,1800000.0,14,380,0,0,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121298,Juma Bah,2006-04-11,20.0,Defender,Centre-Back,right,195.0,Sierra Leone,Olympique Gymnaste Club Nice Côte d'Azur,10000000.0,10000000.0,36,2640,0,0,Zagueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130445,Abdoul Koné,2005-04-22,21.0,Defender,Centre-Back,right,192.0,France,Stade Reims,5000000.0,5000000.0,7,327,0,1,Zagueiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130514,Samir El Mourabet,2005-10-06,20.0,Midfield,Central Midfield,left,187.0,Morocco,Racing Club de Strasbourg Alsace,22000000.0,22000000.0,33,2137,1,3,Meia,Samir El Mourabet,MAR,MF,19,2005,33,25,2128,23.6,1,2,3,1,0,0,4,0,0.04,0.08,0.13,0.04,0.13,1,12,1,8.3,0.51,0.04,0.08,1.0,0,0,4,0,0,23,26,3,18,27,37,,,0
1133929,Harouna Djibirin,2006-11-05,19.0,Attack,Right Winger,left,175.0,Cameroon,Angers Sporting Club de l'Ouest,1500000.0,1500000.0,15,323,2,1,Ponta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134251,Abdelhamid Ait Boudlal,2006-04-16,20.0,Defender,Centre-Back,right,190.0,Morocco,Stade Rennais Football Club,12000000.0,12000000.0,20,1402,2,1,Zagueiro,Abdelhamid Ait Boudlal,MAR,DF,19,2006,20,17,1403,15.6,2,1,3,2,0,0,3,1,0.13,0.06,0.19,0.13,0.19,2,13,4,30.8,0.83,0.26,0.15,0.5,0,0,3,1,0,14,10,1,2,18,11,,,0
1137808,Hiroki Sekine,2002-08-11,23.0,Defender,Right-Back,right,187.0,Japan,Stade Reims,1200000.0,1500000.0,15,884,0,0,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144999,Luck Zogbé,2005-03-24,21.0,Defender,Right-Back,right,178.0,Cote d'Ivoire,Stade brestois 29,1200000.0,3000000.0,23,931,0,0,Lateral,Luck Zogbé,CIV,DF,20,2005,9,3,288,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.94,0.0,0.0,,0,0,0,0,0,7,5,0,11,3,5,,,0
1151929,Gessime Yassine,2005-11-22,20.0,Attack,Right Winger,left,172.0,Morocco,Racing Club de Strasbourg Alsace,12000000.0,12000000.0,12,510,0,2,Ponta,Gessime Yassine,MAR,MF,19,2005,12,6,510,5.7,0,1,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,0,8,1,12.5,1.41,0.18,0.0,0.0,0,0,0,0,0,9,19,1,18,1,9,,,0
1160814,Rayan Fofana,2006-02-12,20.0,Attack,Centre-Forward,right,187.0,France,Racing Club de Lens,8000000.0,8000000.0,27,809,5,1,Centroavante,Rayan Fofana,FRA,"FW,MF",19,2006,25,7,798,8.9,5,0,5,5,0,0,0,0,0.56,0.0,0.56,0.56,0.56,5,36,12,33.3,4.06,1.35,0.14,0.42,0,0,0,0,0,15,34,7,6,1,4,,,0
1166473,Raphaël Le Guen,2006-09-01,19.0,Defender,Centre-Back,right,196.0,France,Stade brestois 29,800000.0,800000.0,6,373,0,0,Zagueiro,Raphael Le Guen,FRA,DF,18,2006,6,4,375,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,1,25.0,0.96,0.24,0.0,0.0,0,0,0,0,0,4,0,0,0,11,3,,,0
1176215,Bahmed Deuff,2006-03-10,20.0,Midfield,Defensive Midfield,right,194.0,Mauritania,Football Club de Nantes,1200000.0,1500000.0,11,241,0,0,Volante,Bahmed Deuff,MTN,MF,19,2006,11,1,250,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,7,3,42.9,2.52,1.08,0.0,0.0,0,0,1,0,0,6,3,0,1,2,3,,,0
1176345,Mahamadou Nagida,2005-06-28,21.0,Defender,Left-Back,left,176.0,Cameroon,Stade Rennais Football Club,7000000.0,7000000.0,35,1332,2,0,Lateral,Mahamadou Nagida,CMR,DF,20,2005,19,7,805,8.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,13,3,23.1,1.45,0.34,0.0,0.0,0,0,2,0,0,14,11,0,20,20,12,,,0
1178489,Alpha Touré,2006-01-25,20.0,Midfield,Defensive Midfield,left,180.0,Senegal,Football Club de Metz,5000000.0,5000000.0,30,1602,0,1,Volante,Alpha Touré,SEN,MF,19,2006,30,16,1606,17.8,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,0,17,1,5.9,0.95,0.06,0.0,0.0,0,0,5,0,0,27,27,1,13,10,23,,,0
1178695,Kenny Quetant,2006-07-17,19.0,Attack,Centre-Forward,right,189.0,France,Le Havre Athletic Club,3000000.0,3000000.0,9,373,1,0,Centroavante,Kenny Quetant,FRA,FW,19,2006,9,4,372,4.1,1,0,1,1,0,0,1,0,0.24,0.0,0.24,0.24,0.24,1,8,2,25.0,1.94,0.48,0.13,0.5,0,0,1,0,0,6,3,4,1,1,0,,,0
1182738,Abdoulaye Faye,2004-09-22,21.0,Defender,Centre-Back,left,191.0,Senegal,Football Club Lorient-Bretagne Sud,4500000.0,4500000.0,17,1446,0,0,Zagueiro,Abdoulaye Faye,SEN,DF,20,2004,17,16,1444,16.0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0,8,2,25.0,0.5,0.12,0.0,0.0,0,0,8,0,0,25,15,0,4,28,24,,,1
1185888,Ibrahim Mbaye,2008-01-24,18.0,Attack,Right Winger,right,175.0,Senegal,Paris Saint-Germain Football Club,30000000.0,30000000.0,33,1334,4,3,Ponta,Ibrahim Mbaye,SEN,"FW,MF",17,2008,24,10,1006,11.2,3,2,5,3,0,0,0,0,0.27,0.18,0.45,0.27,0.45,3,24,10,41.7,2.15,0.89,0.13,0.3,0,0,0,0,0,10,13,2,16,4,7,,,0
1186789,Kyllian Antonio,2008-01-04,18.0,Defender,Centre-Back,right,183.0,France,Racing Club de Lens,3000000.0,3000000.0,7,328,0,1,Zagueiro,Kyllian Antonio,FRA,DF,17,2008,4,2,190,2.1,0,1,1,0,0,0,1,0,0.0,0.47,0.47,0.0,0.47,0,1,0,0.0,0.47,0.0,0.0,,0,0,1,0,0,1,4,0,2,5,4,,,0
1187942,Khalis Merah,2007-02-24,19.0,Midfield,Central Midfield,right,178.0,France,Olympique Lyonnais,15000000.0,15000000.0,22,1139,0,1,Meia,Khalis Merah,FRA,"MF,FW",18,2007,22,15,1130,12.6,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0,6,3,50.0,0.48,0.24,0.0,0.0,0,0,2,0,0,11,20,0,13,6,19,,,0
1191444,Dayann Methalie,2006-02-15,20.0,Defender,Left-Back,left,188.0,France,Toulouse Football Club,18000000.0,18000000.0,27,1884,2,2,Lateral,Dayann Methalie,FRA,MF,19,2006,27,22,1871,20.8,2,1,3,2,0,0,9,0,0.1,0.05,0.14,0.1,0.14,2,15,7,46.7,0.72,0.34,0.13,0.29,0,0,9,0,0,57,11,1,43,23,30,,,0
1200289,Hamidou Makalou,2006-07-15,19.0,Midfield,Defensive Midfield,right,164.0,Mali,Stade brestois 29,1000000.0,1000000.0,21,357,0,0,Volante,Hamidou Makalou,MLI,MF,19,2006,17,2,341,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4,1,25.0,1.06,0.26,0.0,0.0,0,0,0,0,0,1,4,0,14,5,5,,,0
1200427,Alexis Vossah,2008-03-11,18.0,Midfield,Central Midfield,both,181.0,France,Toulouse Football Club,15000000.0,15000000.0,23,1093,1,1,Meia,Alexis Vossah,FRA,MF,17,2008,23,12,1092,12.1,1,1,2,1,0,0,5,1,0.08,0.08,0.16,0.08,0.16,1,9,2,22.2,0.74,0.16,0.11,0.5,0,0,5,1,0,18,10,0,6,7,7,,,0
1203026,Wilfried Ndollo Bille,2005-04-15,21.0,Defender,Right-Back,right,172.0,Cameroon,Montpellier HSC,,,8,397,0,0,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228317,Stephan Zagadou,2008-10-24,17.0,Defender,Centre-Back,right,186.0,France,Le Havre Athletic Club,4000000.0,4000000.0,8,498,1,0,Zagueiro,Stephan Zagadou,FRA,DF,16,2008,8,6,495,5.5,1,0,1,1,0,0,0,1,0.18,0.0,0.18,0.18,0.18,1,1,1,100.0,0.18,0.18,1.0,1.0,0,0,0,1,0,7,1,0,0,1,5,,,0
1234988,Julián Vignolo,2006-12-07,19.0,Attack,Centre-Forward,right,185.0,Argentina,Toulouse Football Club,1500000.0,2000000.0,13,184,2,0,Centroavante,Julián Vignolo,ARG,MF,18,2006,13,1,195,2.2,2,0,2,2,0,0,0,0,0.92,0.0,0.92,0.92,0.92,2,8,7,87.5,3.69,3.23,0.25,0.29,0,0,0,0,0,3,1,0,10,0,3,,,0
1237306,Hafiz Umar Ibrahim,2005-12-20,20.0,Attack,Centre-Forward,left,190.0,Nigeria,Stade Reims,800000.0,800000.0,11,386,0,1,Centroavante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241207,Tylel Tati,2008-01-19,18.0,Defender,Centre-Back,left,192.0,France,Football Club de Nantes,25000000.0,25000000.0,20,1724,0,0,Zagueiro,Tylel Tati,FRA,DF,17,2008,20,20,1721,19.1,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.16,0.0,0.0,,0,0,5,1,0,25,15,0,1,14,13,,,0
1241211,Rudy Matondo,2008-03-13,18.0,Midfield,Central Midfield,right,180.0,France,Paris Football Club,20000000.0,20000000.0,32,1414,2,0,Meia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297673,Believe Munongo,2009-11-23,16.0,Midfield,Central Midfield,both,191.0,France,Football Club de Metz,10000000.0,10000000.0,11,428,0,0,Meia,Believe Munongo,FRA,MF,15,2009,11,5,431,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,5,1,20.0,1.04,0.21,0.0,0.0,0,0,1,0,0,17,2,0,2,6,7,,,0
1307004,Nathan Mbala,2008-02-19,18.0,Attack,Centre-Forward,left,179.0,DR Congo,Football Club de Metz,4500000.0,4500000.0,13,435,2,2,Centroavante,Nathan Mbala,,"MF,FW",17,2008,13,4,441,4.9,2,2,4,2,0,0,0,0,0.41,0.41,0.82,0.41,0.82,2,15,4,26.7,3.06,0.82,0.13,0.5,0,0,0,0,0,3,6,0,36,1,6,,,0
