liga,name,posicao_projeto,idade,current_club_name,country_of_citizenship,dados_completos,partidas_jogadas,minutos_jogados,gols,assistencias,gols_90,assistencias_90,finalizacoes_alvo_90,cruzamentos_90,desarmes_90,interceptacoes_90,gols_90_norm,assistencias_90_norm,finalizacoes_alvo_90_norm,cruzamentos_90_norm,desarmes_90_norm,interceptacoes_90_norm,market_value_in_eur,score
la_liga,Álex Padilla,Goleiro,22.0,Athletic Club Bilbao,Mexico,True,6.0,410.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0185185185185185
la_liga,Matías Moreno,Zagueiro,22.0,Levante Unión Deportiva S.A.D.,Argentina,True,28.0,2256.0,0,0,0.0,0.0,0.0,0.12,1.0,1.52,0.0,0.0,0.0,0.0112727272727272,0.2,0.5803636363636364,6000000.0,1.9509090909090911
la_liga,Alejandro Francés,Zagueiro,23.0,Girona Fútbol Club S. A. D.,Spain,True,42.0,2286.0,0,2,0.0,0.0787401574803149,0.3225806451612903,1.9354838709677415,1.2096774193548387,1.2903225806451613,0.0,0.1173811606882473,0.1013824884792626,0.1818181818181818,0.2419354838709677,0.4926686217008797,3000000.0,1.8365102639296187
la_liga,Ismael Bekhoucha,Lateral,21.0,Getafe Club de Fútbol S. A. D. Team Dubai,Morocco,True,9.0,185.0,0,1,0.0,0.4864864864864865,0.0,2.857142857142857,3.571428571428572,1.4285714285714286,0.0,0.7252252252252254,0.0,0.2683982683982684,0.7142857142857144,0.5454545454545455,300000.0,2.701532701532702
la_liga,Matteo Ruggeri,Lateral,23.0,Club Atlético de Madrid S.A.D.,Italy,True,26.0,1775.0,0,3,0.0,0.152112676056338,0.1015228426395939,4.365482233502538,1.16751269035533,1.015228426395939,0.0,0.2267605633802817,0.0319071791153009,0.4100907552684203,0.233502538071066,0.3876326718966312,28000000.0,1.50720517536847
la_liga,Marc Bernal,Volante,19.0,Futbol Club Barcelona,Spain,True,25.0,1031.0,2,1,0.1745877788554801,0.08729388942774,0.2272727272727272,0.1136363636363636,2.1590909090909087,1.3636363636363635,0.1660523763336566,0.1301325573876495,0.0714285714285714,0.0106749311294765,0.4318181818181817,0.5206611570247933,30000000.0,2.053051144546603
la_liga,Arda Güler,Meia,21.0,Real Madrid Club de Fútbol,Türkiye,True,71.0,3649.0,13,14,0.3206357906275692,0.3453000822143053,0.8482142857142858,5.758928571428572,1.25,0.3571428571428571,0.3049602630857769,0.5147529003379923,0.2665816326530612,0.5409902597402598,0.25,0.1363636363636363,90000000.0,2.6951694869257907
la_liga,Fermín López,Meia,23.0,Futbol Club Barcelona,Spain,True,89.0,4487.0,20,14,0.4011589034989971,0.2808112324492979,1.25,1.8,1.1,0.35,0.3815466904390461,0.4186167446697868,0.3928571428571428,0.1690909090909091,0.22,0.1336363636363636,100000000.0,2.1880345239783616
la_liga,Lamine Yamal,Ponta,18.0,Futbol Club Barcelona,Spain,True,101.0,7337.0,30,34,0.3679978192721821,0.4170641951751397,1.4741035856573703,3.0677290836653386,0.796812749003984,0.3187250996015936,0.350006814774431,0.6217345872518287,0.4632896983494593,0.2881806108897742,0.1593625498007968,0.1216950380296993,200000000.0,3.2034048169685536
la_liga,Williot Swedberg,Ponta,22.0,Real Club Celta de Vigo S. A. D.,Sweden,True,80.0,3101.0,14,10,0.4063205417607223,0.2902289584005159,0.851063829787234,0.5673758865248227,1.2056737588652482,0.2836879432624113,0.3864559819413092,0.4326561324303988,0.2674772036474164,0.0532989469159682,0.2411347517730496,0.1083172147001934,20000000.0,2.510635290031092
la_liga,Carlos Espí,Centroavante,20.0,Levante Unión Deportiva S.A.D.,Spain,True,25.0,1339.0,11,0,0.7393577296489918,0.0,1.610738255033557,0.0671140939597315,0.4697986577181208,0.6040268456375839,0.7032113517550411,0.0,0.5062320230105465,0.0063046573113687,0.0939597315436241,0.2306284319707138,20000000.0,3.8253094530412577
